,지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),적설(cm),지면온도(°C)
4999,108,서울,2017-07-28 07:00,24.8,0.5,0.6,98,0.0,,25.2
5000,108,서울,2017-07-28 08:00,25.0,0.0,1.1,98,0.0,,25.6
5001,108,서울,2017-07-28 09:00,25.0,1.0,1.3,97,0.0,,25.4
5002,108,서울,2017-07-28 10:00,25.1,1.0,1.3,98,0.0,,26.0
5003,108,서울,2017-07-28 11:00,25.4,0.5,1.6,92,0.0,,27.0
5004,108,서울,2017-07-28 12:00,25.7,,2.0,90,0.0,,26.9
5005,108,서울,2017-07-28 13:00,26.0,,1.4,90,0.0,,28.1
5006,108,서울,2017-07-28 14:00,25.6,0.0,1.4,96,0.0,,27.0
5007,108,서울,2017-07-28 15:00,25.9,0.5,0.8,98,0.0,,27.3
5008,108,서울,2017-07-28 16:00,25.9,0.0,1.8,97,0.0,,27.8
5009,108,서울,2017-07-28 17:00,26.3,,1.8,91,0.0,,28.5
5010,108,서울,2017-07-28 18:00,26.6,,2.3,89,0.0,,28.4
5011,108,서울,2017-07-28 19:00,26.2,,2.5,89,0.0,,27.3
5012,108,서울,2017-07-28 20:00,26.0,,2.2,89,0.0,,26.3
5013,108,서울,2017-07-28 21:00,25.7,,2.0,87,,,25.7
5014,108,서울,2017-07-28 22:00,25.6,,2.5,86,,,25.5
5015,108,서울,2017-07-28 23:00,25.4,,1.8,87,,,25.0
5016,108,서울,2017-07-29 00:00,25.2,,2.3,87,,,24.8
5017,108,서울,2017-07-29 01:00,25.1,,1.6,88,,,24.6
5018,108,서울,2017-07-29 02:00,25.0,,2.0,89,,,24.6
5019,108,서울,2017-07-29 03:00,25.1,,1.3,86,,,24.8
5020,108,서울,2017-07-29 04:00,25.1,,1.5,84,,,24.9
5021,108,서울,2017-07-29 05:00,25.1,,1.8,85,,,24.7
5022,108,서울,2017-07-29 06:00,25.0,,2.7,83,0.0,,24.6
5023,108,서울,2017-07-29 07:00,25.1,0.0,2.4,82,0.0,,25.1
5024,108,서울,2017-07-29 08:00,25.6,,2.5,78,0.0,,26.7
5025,108,서울,2017-07-29 09:00,26.3,,2.7,75,0.0,,28.2
5026,108,서울,2017-07-29 10:00,27.3,,3.9,71,0.2,,30.5
5027,108,서울,2017-07-29 11:00,27.8,0.0,2.6,70,0.0,,31.2
5028,108,서울,2017-07-29 12:00,28.5,0.0,1.8,68,0.0,,32.4
5029,108,서울,2017-07-29 13:00,29.1,,2.4,66,0.0,,33.0
5030,108,서울,2017-07-29 14:00,29.3,,2.3,66,0.0,,31.7
5031,108,서울,2017-07-29 15:00,29.7,,1.7,62,0.0,,31.9
5032,108,서울,2017-07-29 16:00,29.6,,2.3,65,0.2,,32.8
5033,108,서울,2017-07-29 17:00,29.9,,2.2,63,0.9,,31.2
5034,108,서울,2017-07-29 18:00,29.7,,2.3,63,0.5,,29.5
5035,108,서울,2017-07-29 19:00,28.9,,2.9,63,0.7,,27.5
5036,108,서울,2017-07-29 20:00,28.0,,1.7,66,0.0,,25.9
5037,108,서울,2017-07-29 21:00,27.2,,2.6,69,,,24.9
5038,108,서울,2017-07-29 22:00,26.6,,2.9,72,,,24.6
5039,108,서울,2017-07-29 23:00,26.1,,2.6,73,,,24.2
5040,108,서울,2017-07-30 00:00,25.8,,2.2,72,,,23.9
5041,108,서울,2017-07-30 01:00,25.4,,2.1,75,,,23.9
5042,108,서울,2017-07-30 02:00,25.3,,2.5,73,,,24.1
5043,108,서울,2017-07-30 03:00,25.1,,1.6,74,,,24.0
5044,108,서울,2017-07-30 04:00,24.9,,1.9,76,,,24.0
5045,108,서울,2017-07-30 05:00,24.7,,1.5,76,,,23.9
5046,108,서울,2017-07-30 06:00,24.7,,1.2,76,0.0,,24.1
5047,108,서울,2017-07-30 07:00,24.8,,1.7,77,0.0,,24.6
5048,108,서울,2017-07-30 08:00,25.3,,1.0,75,0.0,,26.3
5049,108,서울,2017-07-30 09:00,25.9,,0.2,74,0.0,,27.6
5050,108,서울,2017-07-30 10:00,26.9,,2.6,72,0.1,,29.9
5051,108,서울,2017-07-30 11:00,28.7,,3.2,60,0.8,,36.5
5052,108,서울,2017-07-30 12:00,30.1,,1.6,50,1.0,,39.2
5053,108,서울,2017-07-30 13:00,30.6,,1.8,53,1.0,,38.2
5054,108,서울,2017-07-30 14:00,31.0,,3.1,53,1.0,,39.0
5055,108,서울,2017-07-30 15:00,32.1,,2.7,49,1.0,,41.3
5056,108,서울,2017-07-30 16:00,32.4,,2.4,46,1.0,,38.2
5057,108,서울,2017-07-30 17:00,31.6,,2.5,50,0.8,,34.6
5058,108,서울,2017-07-30 18:00,30.3,,3.2,54,0.2,,31.1
5059,108,서울,2017-07-30 19:00,29.6,,2.2,59,0.0,,29.3
5060,108,서울,2017-07-30 20:00,28.6,,1.5,65,0.0,,27.6
5061,108,서울,2017-07-30 21:00,28.1,,1.0,66,,,26.6
5062,108,서울,2017-07-30 22:00,27.9,,1.1,66,,,26.6
5063,108,서울,2017-07-30 23:00,27.6,,0.4,68,,,26.0
5064,108,서울,2017-07-31 00:00,27.1,,1.1,72,,,25.4
5065,108,서울,2017-07-31 01:00,26.9,,0.7,75,,,25.2
5066,108,서울,2017-07-31 02:00,26.8,,0.7,76,,,25.4
5067,108,서울,2017-07-31 03:00,26.5,,1.1,76,,,25.3
5068,108,서울,2017-07-31 04:00,26.1,,1.7,78,,,24.8
5069,108,서울,2017-07-31 05:00,25.9,,1.6,78,,,24.9
5070,108,서울,2017-07-31 06:00,26.0,,1.3,78,0.0,,25.1
5071,108,서울,2017-07-31 07:00,26.0,0.0,2.9,78,0.0,,25.2
5072,108,서울,2017-07-31 08:00,25.7,0.0,0.9,83,0.0,,25.4
5073,108,서울,2017-07-31 09:00,25.5,0.5,0.7,84,0.0,,25.7
5074,108,서울,2017-07-31 10:00,25.1,1.5,1.7,91,0.0,,25.5
5075,108,서울,2017-07-31 11:00,25.3,0.5,0.7,89,0.0,,26.0
5076,108,서울,2017-07-31 12:00,25.6,1.0,0.1,89,0.0,,27.4
5077,108,서울,2017-07-31 13:00,26.1,0.0,2.7,86,0.0,,28.8
5078,108,서울,2017-07-31 14:00,26.1,0.0,3.2,83,0.0,,28.8
5079,108,서울,2017-07-31 15:00,26.2,0.0,2.4,80,0.0,,28.3
5080,108,서울,2017-07-31 16:00,26.3,0.0,1.6,82,0.0,,28.1
5081,108,서울,2017-07-31 17:00,25.9,0.0,1.1,84,0.0,,27.9
5082,108,서울,2017-07-31 18:00,26.1,,1.4,82,0.0,,27.8
5083,108,서울,2017-07-31 19:00,26.0,,2.2,83,0.0,,26.7
5084,108,서울,2017-07-31 20:00,25.5,,1.8,81,0.0,,25.4
5085,108,서울,2017-07-31 21:00,25.2,,0.9,83,,,24.9
5086,108,서울,2017-07-31 22:00,25.0,,0.1,82,,,24.8
5087,108,서울,2017-07-31 23:00,25.1,,1.0,80,,,24.6
5088,108,서울,2017-08-01 00:00,24.8,,1.3,86,,,24.4
5089,108,서울,2017-08-01 01:00,24.7,,2.0,85,,,24.4
5090,108,서울,2017-08-01 02:00,24.8,0.5,0.5,84,,,24.5
5091,108,서울,2017-08-01 03:00,24.6,1.0,0.9,90,,,24.4
5092,108,서울,2017-08-01 04:00,24.4,0.5,1.0,92,,,24.3
5093,108,서울,2017-08-01 05:00,24.2,0.0,1.0,93,,,24.3
5094,108,서울,2017-08-01 06:00,24.2,,1.8,92,0.0,,24.3
5095,108,서울,2017-08-01 07:00,24.2,,1.9,91,0.0,,24.8
5096,108,서울,2017-08-01 08:00,24.7,,1.6,85,0.0,,26.5
5097,108,서울,2017-08-01 09:00,26.1,,3.0,78,0.6,,30.0
5098,108,서울,2017-08-01 10:00,27.8,,1.8,69,0.9,,33.8
5099,108,서울,2017-08-01 11:00,28.8,,2.0,68,0.8,,33.9
5100,108,서울,2017-08-01 12:00,30.6,,1.6,60,1.0,,41.0
5101,108,서울,2017-08-01 13:00,31.6,,1.0,57,0.9,,38.9
5102,108,서울,2017-08-01 14:00,32.0,,1.9,56,0.7,,39.2
5103,108,서울,2017-08-01 15:00,32.4,,2.6,58,0.8,,35.5
5104,108,서울,2017-08-01 16:00,32.2,,1.7,59,0.5,,34.6
5105,108,서울,2017-08-01 17:00,32.8,,1.4,55,0.7,,34.8
5106,108,서울,2017-08-01 18:00,32.6,,1.7,59,0.8,,31.6
5107,108,서울,2017-08-01 19:00,32.2,,1.2,61,1.0,,30.4
5108,108,서울,2017-08-01 20:00,30.9,,1.4,68,0.1,,28.6
5109,108,서울,2017-08-01 21:00,29.7,,2.2,71,,,27.7
5110,108,서울,2017-08-01 22:00,28.9,,2.3,72,,,27.0
5111,108,서울,2017-08-01 23:00,28.6,,0.6,75,,,26.8
5112,108,서울,2017-08-02 00:00,28.4,,0.4,76,,,26.5
5113,108,서울,2017-08-02 01:00,28.1,,1.4,81,,,26.5
5114,108,서울,2017-08-02 02:00,27.7,,0.3,82,,,26.0
5115,108,서울,2017-08-02 03:00,27.3,,0.6,84,,,25.6
5116,108,서울,2017-08-02 04:00,27.0,,0.3,83,,,25.5
5117,108,서울,2017-08-02 05:00,26.8,,1.8,85,,,25.3
5118,108,서울,2017-08-02 06:00,26.6,,1.2,85,0.0,,25.3
5119,108,서울,2017-08-02 07:00,26.9,,1.6,82,0.0,,26.4
5120,108,서울,2017-08-02 08:00,28.1,,1.1,77,0.7,,28.8
5121,108,서울,2017-08-02 09:00,29.2,,1.5,73,0.5,,32.5
5122,108,서울,2017-08-02 10:00,30.8,,1.9,65,1.0,,34.8
5123,108,서울,2017-08-02 11:00,31.0,,0.7,67,0.0,,32.4
5124,108,서울,2017-08-02 12:00,31.6,,1.6,64,0.0,,33.5
5125,108,서울,2017-08-02 13:00,32.6,,1.1,58,0.5,,34.5
5126,108,서울,2017-08-02 14:00,32.5,,1.1,59,0.2,,35.0
5127,108,서울,2017-08-02 15:00,32.6,,2.4,63,0.0,,34.7
5128,108,서울,2017-08-02 16:00,32.6,,2.0,64,0.0,,34.8
5129,108,서울,2017-08-02 17:00,32.9,,1.7,63,0.3,,33.3
5130,108,서울,2017-08-02 18:00,32.8,,1.6,60,0.3,,33.1
5131,108,서울,2017-08-02 19:00,32.3,,1.2,64,0.4,,31.6
5132,108,서울,2017-08-02 20:00,31.5,,0.6,67,0.0,,29.6
5133,108,서울,2017-08-02 21:00,30.7,,1.2,69,,,28.6
5134,108,서울,2017-08-02 22:00,30.3,,0.8,71,,,27.8
5135,108,서울,2017-08-02 23:00,29.7,,1.9,75,,,27.3
5136,108,서울,2017-08-03 00:00,29.2,,1.3,77,,,26.9
5137,108,서울,2017-08-03 01:00,28.8,,0.9,79,,,26.5
5138,108,서울,2017-08-03 02:00,28.2,,0.9,83,,,26.2
5139,108,서울,2017-08-03 03:00,28.2,,1.9,79,,,26.5
5140,108,서울,2017-08-03 04:00,28.2,,0.4,81,,,26.9
5141,108,서울,2017-08-03 05:00,27.7,,2.8,79,,,26.1
5142,108,서울,2017-08-03 06:00,27.3,,2.2,77,0.0,,25.7
5143,108,서울,2017-08-03 07:00,27.4,,2.8,76,0.6,,26.9
5144,108,서울,2017-08-03 08:00,27.4,,2.7,76,0.3,,27.8
5145,108,서울,2017-08-03 09:00,28.5,,2.0,71,0.4,,30.8
5146,108,서울,2017-08-03 10:00,30.3,,1.9,64,1.0,,35.9
5147,108,서울,2017-08-03 11:00,31.7,,2.2,56,1.0,,41.1
5148,108,서울,2017-08-03 12:00,33.0,,2.7,50,1.0,,46.1
5149,108,서울,2017-08-03 13:00,32.8,,2.9,47,1.0,,44.5
5150,108,서울,2017-08-03 14:00,32.9,,2.9,41,1.0,,42.0
5151,108,서울,2017-08-03 15:00,33.7,,2.6,42,0.9,,46.4
5152,108,서울,2017-08-03 16:00,32.8,,4.3,47,1.0,,40.6
5153,108,서울,2017-08-03 17:00,32.8,,3.0,44,0.5,,38.9
5154,108,서울,2017-08-03 18:00,32.4,,3.5,48,1.0,,33.6
5155,108,서울,2017-08-03 19:00,31.3,,2.6,51,0.7,,30.5
5156,108,서울,2017-08-03 20:00,30.3,,2.8,54,0.0,,28.5
5157,108,서울,2017-08-03 21:00,29.7,,2.1,57,,,27.5
5158,108,서울,2017-08-03 22:00,29.2,,2.2,58,,,26.8
5159,108,서울,2017-08-03 23:00,28.8,,1.8,59,,,26.2
5160,108,서울,2017-08-04 00:00,28.4,,2.4,61,,,25.8
5161,108,서울,2017-08-04 01:00,28.0,,0.5,63,,,25.6
5162,108,서울,2017-08-04 02:00,27.5,,1.4,65,,,25.4
5163,108,서울,2017-08-04 03:00,26.9,,2.2,67,,,24.9
5164,108,서울,2017-08-04 04:00,26.5,,2.8,69,,,24.5
5165,108,서울,2017-08-04 05:00,26.2,,2.4,69,,,24.3
5166,108,서울,2017-08-04 06:00,25.9,,1.7,70,0.0,,24.1
5167,108,서울,2017-08-04 07:00,26.3,,2.1,68,0.7,,25.3
5168,108,서울,2017-08-04 08:00,27.9,,1.3,62,1.0,,29.0
5169,108,서울,2017-08-04 09:00,29.4,,1.2,62,1.0,,35.7
5170,108,서울,2017-08-04 10:00,31.0,,2.4,57,1.0,,40.5
5171,108,서울,2017-08-04 11:00,32.1,,1.1,57,1.0,,46.0
5172,108,서울,2017-08-04 12:00,32.3,,1.6,56,0.8,,41.3
5173,108,서울,2017-08-04 13:00,33.0,,2.0,48,0.8,,44.1
5174,108,서울,2017-08-04 14:00,34.3,,2.9,49,1.0,,50.7
5175,108,서울,2017-08-04 15:00,34.5,,1.8,43,1.0,,47.9
5176,108,서울,2017-08-04 16:00,34.6,,2.2,46,1.0,,44.1
5177,108,서울,2017-08-04 17:00,35.0,,1.6,44,1.0,,44.5
5178,108,서울,2017-08-04 18:00,34.3,,2.8,50,1.0,,38.2
5179,108,서울,2017-08-04 19:00,31.4,,4.1,64,0.5,,33.7
5180,108,서울,2017-08-04 20:00,30.4,,2.5,69,0.0,,30.9
5181,108,서울,2017-08-04 21:00,30.1,,1.0,64,,,29.9
5182,108,서울,2017-08-04 22:00,29.8,,1.4,67,,,29.2
5183,108,서울,2017-08-04 23:00,29.5,,1.1,68,,,28.7
5184,108,서울,2017-08-05 00:00,29.2,,2.1,69,,,28.0
5185,108,서울,2017-08-05 01:00,28.9,,1.6,71,,,27.7
5186,108,서울,2017-08-05 02:00,28.7,,1.8,71,,,27.2
5187,108,서울,2017-08-05 03:00,28.3,,2.0,71,,,26.7
5188,108,서울,2017-08-05 04:00,28.2,,0.7,73,,,26.7
5189,108,서울,2017-08-05 05:00,27.9,,1.7,74,,,26.5
5190,108,서울,2017-08-05 06:00,27.6,,1.6,72,0.0,,26.2
5191,108,서울,2017-08-05 07:00,28.2,,1.8,68,0.7,,28.5
5192,108,서울,2017-08-05 08:00,30.0,,2.7,63,1.0,,32.4
5193,108,서울,2017-08-05 09:00,31.6,,1.6,59,1.0,,39.8
5194,108,서울,2017-08-05 10:00,31.9,,1.4,61,0.9,,37.8
5195,108,서울,2017-08-05 11:00,33.2,,1.3,60,0.9,,42.7
5196,108,서울,2017-08-05 12:00,33.8,,1.6,57,0.7,,43.6
5197,108,서울,2017-08-05 13:00,34.5,,0.7,53,0.6,,43.8
5198,108,서울,2017-08-05 14:00,34.2,,3.1,58,0.1,,40.9
5199,108,서울,2017-08-05 15:00,33.6,,4.1,56,0.5,,46.5
5200,108,서울,2017-08-05 16:00,34.5,,3.1,55,1.0,,47.8
5201,108,서울,2017-08-05 17:00,34.4,,3.0,57,0.9,,42.4
5202,108,서울,2017-08-05 18:00,34.1,0.0,2.4,57,0.9,,38.1
5203,108,서울,2017-08-05 19:00,33.3,,1.4,60,0.2,,34.8
5204,108,서울,2017-08-05 20:00,32.3,,1.4,61,0.0,,31.5
5205,108,서울,2017-08-05 21:00,31.6,,1.4,66,,,30.1
5206,108,서울,2017-08-05 22:00,31.2,,0.4,65,,,29.5
5207,108,서울,2017-08-05 23:00,30.8,,0.2,66,,,28.7
5208,108,서울,2017-08-06 00:00,30.2,,1.7,66,,,28.1
5209,108,서울,2017-08-06 01:00,29.9,,2.0,69,,,27.9
5210,108,서울,2017-08-06 02:00,29.6,,2.2,70,,,27.6
5211,108,서울,2017-08-06 03:00,29.2,,2.2,73,,,27.4
5212,108,서울,2017-08-06 04:00,29.0,,2.0,74,,,27.3
5213,108,서울,2017-08-06 05:00,28.9,,1.5,73,,,27.5
5214,108,서울,2017-08-06 06:00,28.7,,2.4,74,0.0,,27.4
5215,108,서울,2017-08-06 07:00,28.8,,2.3,73,0.0,,28.5
5216,108,서울,2017-08-06 08:00,29.1,,1.8,71,0.0,,29.8
5217,108,서울,2017-08-06 09:00,30.0,,1.8,68,0.0,,33.1
5218,108,서울,2017-08-06 10:00,30.6,,1.7,67,0.0,,34.8
5219,108,서울,2017-08-06 11:00,28.2,5.0,1.1,88,0.0,,30.2
5220,108,서울,2017-08-06 12:00,28.5,0.0,0.7,81,0.1,,31.0
5221,108,서울,2017-08-06 13:00,29.6,,1.5,72,0.3,,32.5
5222,108,서울,2017-08-06 14:00,30.4,0.0,1.1,69,0.2,,35.5
5223,108,서울,2017-08-06 15:00,32.1,,1.5,60,0.6,,39.5
5224,108,서울,2017-08-06 16:00,33.5,,0.8,54,1.0,,38.6
5225,108,서울,2017-08-06 17:00,33.3,,2.4,60,1.0,,35.2
5226,108,서울,2017-08-06 18:00,32.2,,2.8,62,0.0,,32.5
5227,108,서울,2017-08-06 19:00,31.3,,2.5,70,0.5,,30.7
5228,108,서울,2017-08-06 20:00,30.1,,2.5,75,0.0,,28.9
5229,108,서울,2017-08-06 21:00,29.4,,2.0,77,,,28.3
5230,108,서울,2017-08-06 22:00,29.0,,1.2,76,,,27.7
5231,108,서울,2017-08-06 23:00,28.6,,0.8,78,,,27.3
5232,108,서울,2017-08-07 00:00,28.2,,2.3,80,,,26.7
5233,108,서울,2017-08-07 01:00,27.7,,1.5,82,,,26.2
5234,108,서울,2017-08-07 02:00,27.3,,1.5,85,,,25.8
5235,108,서울,2017-08-07 03:00,26.9,,1.7,87,,,25.5
5236,108,서울,2017-08-07 04:00,26.6,,0.9,89,,,25.2
5237,108,서울,2017-08-07 05:00,26.5,,1.7,89,,,25.6
5238,108,서울,2017-08-07 06:00,26.6,,1.6,86,0.0,,26.2
5239,108,서울,2017-08-07 07:00,26.7,,1.7,84,0.0,,27.4
5240,108,서울,2017-08-07 08:00,27.5,,2.2,75,0.6,,29.6
5241,108,서울,2017-08-07 09:00,28.5,,2.8,73,0.6,,33.3
5242,108,서울,2017-08-07 10:00,29.3,,2.5,66,0.7,,35.5
5243,108,서울,2017-08-07 11:00,30.4,,2.8,62,1.0,,39.8
5244,108,서울,2017-08-07 12:00,32.1,,2.3,50,1.0,,45.0
5245,108,서울,2017-08-07 13:00,33.0,,3.1,52,1.0,,47.8
5246,108,서울,2017-08-07 14:00,33.5,,3.1,45,1.0,,49.3
5247,108,서울,2017-08-07 15:00,34.0,,4.3,53,1.0,,48.2
5248,108,서울,2017-08-07 16:00,34.0,,3.6,41,1.0,,44.8
5249,108,서울,2017-08-07 17:00,32.5,,3.5,51,1.0,,39.4
5250,108,서울,2017-08-07 18:00,31.3,,3.3,51,1.0,,34.4
5251,108,서울,2017-08-07 19:00,29.1,,4.5,58,0.8,,30.8
5252,108,서울,2017-08-07 20:00,27.9,,3.0,69,0.0,,28.5
5253,108,서울,2017-08-07 21:00,27.4,,1.5,72,,,27.3
5254,108,서울,2017-08-07 22:00,27.1,,2.2,70,,,26.5
5255,108,서울,2017-08-07 23:00,26.8,,1.4,73,,,25.7
5256,108,서울,2017-08-08 00:00,26.6,,1.5,73,,,25.3
5257,108,서울,2017-08-08 01:00,26.6,,2.4,72,,,25.3
5258,108,서울,2017-08-08 02:00,26.5,,3.2,73,,,25.3
5259,108,서울,2017-08-08 03:00,26.2,,1.2,79,,,25.3
5260,108,서울,2017-08-08 04:00,26.0,,2.0,81,,,25.6
5261,108,서울,2017-08-08 05:00,25.9,,1.6,82,,,25.5
5262,108,서울,2017-08-08 06:00,25.6,,1.3,83,0.0,,25.0
5263,108,서울,2017-08-08 07:00,25.9,,0.8,80,0.0,,26.8
5264,108,서울,2017-08-08 08:00,26.6,,1.3,75,0.4,,29.1
5265,108,서울,2017-08-08 09:00,27.8,,1.2,71,0.7,,32.3
5266,108,서울,2017-08-08 10:00,28.7,,0.6,66,0.7,,34.4
5267,108,서울,2017-08-08 11:00,29.6,,0.3,57,0.6,,37.2
5268,108,서울,2017-08-08 12:00,30.4,,1.4,59,0.8,,41.4
5269,108,서울,2017-08-08 13:00,30.5,,2.8,58,0.3,,37.8
5270,108,서울,2017-08-08 14:00,30.2,,3.5,62,0.1,,39.0
5271,108,서울,2017-08-08 15:00,29.9,,4.2,64,0.0,,37.1
5272,108,서울,2017-08-08 16:00,30.0,,3.8,50,0.2,,37.2
5273,108,서울,2017-08-08 17:00,30.2,,2.4,51,0.5,,36.3
5274,108,서울,2017-08-08 18:00,30.8,,2.8,45,1.0,,33.8
5275,108,서울,2017-08-08 19:00,29.5,,2.2,53,0.3,,30.6
5276,108,서울,2017-08-08 20:00,28.6,,1.7,65,0.0,,28.8
5277,108,서울,2017-08-08 21:00,28.0,,1.3,67,,,27.3
5278,108,서울,2017-08-08 22:00,27.6,,1.3,67,,,26.8
5279,108,서울,2017-08-08 23:00,27.4,,1.5,69,,,26.7
5280,108,서울,2017-08-09 00:00,27.1,,1.1,69,,,26.0
5281,108,서울,2017-08-09 01:00,26.8,,0.9,70,,,26.0
5282,108,서울,2017-08-09 02:00,26.5,,1.8,69,,,25.9
5283,108,서울,2017-08-09 03:00,26.2,,1.3,69,,,25.8
5284,108,서울,2017-08-09 04:00,26.0,0.1,1.0,75,,,25.2
5285,108,서울,2017-08-09 05:00,25.7,0.0,1.6,74,,,24.8
5286,108,서울,2017-08-09 06:00,25.4,,2.6,77,0.0,,24.7
5287,108,서울,2017-08-09 07:00,25.5,0.0,2.5,76,0.0,,25.5
5288,108,서울,2017-08-09 08:00,25.9,,2.8,72,0.0,,27.1
5289,108,서울,2017-08-09 09:00,27.0,,1.8,68,0.0,,30.5
5290,108,서울,2017-08-09 10:00,27.8,,3.1,66,0.0,,33.7
5291,108,서울,2017-08-09 11:00,28.7,,2.0,58,0.3,,35.8
5292,108,서울,2017-08-09 12:00,28.8,,2.4,53,0.0,,36.3
5293,108,서울,2017-08-09 13:00,29.6,,2.4,50,0.4,,41.4
5294,108,서울,2017-08-09 14:00,30.8,,1.7,49,0.9,,43.2
5295,108,서울,2017-08-09 15:00,31.0,,2.6,52,0.6,,43.3
5296,108,서울,2017-08-09 16:00,31.9,,3.2,45,1.0,,45.0
5297,108,서울,2017-08-09 17:00,31.2,,3.2,48,0.8,,38.5
5298,108,서울,2017-08-09 18:00,30.2,,1.9,56,0.0,,34.5
5299,108,서울,2017-08-09 19:00,29.2,,2.9,61,0.0,,31.9
5300,108,서울,2017-08-09 20:00,28.3,,3.9,62,0.0,,29.5
5301,108,서울,2017-08-09 21:00,27.9,,3.3,64,,,28.5
5302,108,서울,2017-08-09 22:00,27.0,0.4,3.2,78,,,26.9
5303,108,서울,2017-08-09 23:00,26.1,0.0,3.0,78,,,25.7
5304,108,서울,2017-08-10 00:00,24.6,2.0,2.7,92,,,25.4
5305,108,서울,2017-08-10 01:00,24.3,1.0,2.1,93,,,25.3
5306,108,서울,2017-08-10 02:00,24.2,1.0,1.7,93,,,25.2
5307,108,서울,2017-08-10 03:00,24.2,0.5,1.8,93,,,25.1
5308,108,서울,2017-08-10 04:00,24.2,0.0,1.7,91,,,25.0
5309,108,서울,2017-08-10 05:00,24.0,0.0,2.0,92,,,24.9
5310,108,서울,2017-08-10 06:00,23.9,0.5,1.8,93,0.0,,24.8
5311,108,서울,2017-08-10 07:00,24.1,0.5,1.4,93,0.0,,25.3
5312,108,서울,2017-08-10 08:00,24.1,0.0,0.7,92,0.0,,25.9
5313,108,서울,2017-08-10 09:00,24.7,1.0,1.2,92,0.0,,27.9
5314,108,서울,2017-08-10 10:00,24.9,0.0,2.4,90,0.0,,27.7
5315,108,서울,2017-08-10 11:00,25.4,0.0,3.4,87,0.0,,30.0
5316,108,서울,2017-08-10 12:00,25.7,0.0,2.9,83,0.0,,29.2
5317,108,서울,2017-08-10 13:00,25.8,0.0,2.0,86,0.0,,29.1
5318,108,서울,2017-08-10 14:00,25.6,0.0,1.9,90,0.0,,29.3
5319,108,서울,2017-08-10 15:00,26.0,0.5,2.5,89,0.0,,30.9
5320,108,서울,2017-08-10 16:00,25.9,0.0,2.9,89,0.0,,29.4
5321,108,서울,2017-08-10 17:00,26.0,0.0,2.5,86,0.0,,29.0
5322,108,서울,2017-08-10 18:00,25.4,0.0,1.0,90,0.0,,27.4
5323,108,서울,2017-08-10 19:00,25.2,0.0,2.3,91,0.0,,26.8
5324,108,서울,2017-08-10 20:00,24.9,0.5,2.4,89,0.0,,26.0
5325,108,서울,2017-08-10 21:00,24.6,0.0,1.6,89,,,25.7
5326,108,서울,2017-08-10 22:00,24.3,0.0,2.0,89,,,25.4
5327,108,서울,2017-08-10 23:00,24.2,0.0,2.8,89,,,25.0
5328,108,서울,2017-08-11 00:00,24.2,,2.0,90,,,25.0
5329,108,서울,2017-08-11 01:00,24.1,,2.4,88,,,24.8
5330,108,서울,2017-08-11 02:00,24.0,,2.1,87,,,24.7
5331,108,서울,2017-08-11 03:00,23.9,,2.2,86,,,24.6
5332,108,서울,2017-08-11 04:00,23.9,,1.9,85,,,24.5
5333,108,서울,2017-08-11 05:00,23.9,,1.6,84,,,24.3
5334,108,서울,2017-08-11 06:00,23.9,,2.5,84,0.0,,24.2
5335,108,서울,2017-08-11 07:00,24.1,0.5,2.9,83,0.0,,25.2
5336,108,서울,2017-08-11 08:00,24.8,0.0,3.7,79,0.5,,27.0
5337,108,서울,2017-08-11 09:00,26.7,,2.1,73,1.0,,31.6
5338,108,서울,2017-08-11 10:00,27.5,,3.3,68,1.0,,32.9
5339,108,서울,2017-08-11 11:00,28.2,,2.5,66,0.4,,33.7
5340,108,서울,2017-08-11 12:00,29.5,,1.8,65,0.7,,38.1
5341,108,서울,2017-08-11 13:00,29.7,,2.2,60,0.5,,34.9
5342,108,서울,2017-08-11 14:00,30.1,,2.7,58,0.5,,35.3
5343,108,서울,2017-08-11 15:00,31.1,,3.2,53,0.9,,35.0
5344,108,서울,2017-08-11 16:00,32.2,,2.2,47,1.0,,36.3
5345,108,서울,2017-08-11 17:00,31.3,,2.3,51,0.6,,31.5
5346,108,서울,2017-08-11 18:00,29.3,,2.9,68,0.2,,29.5
5347,108,서울,2017-08-11 19:00,28.5,,2.2,68,0.0,,28.2
5348,108,서울,2017-08-11 20:00,27.0,0.0,2.8,78,0.0,,27.2
5349,108,서울,2017-08-11 21:00,26.5,0.0,1.4,80,,,26.4
5350,108,서울,2017-08-11 22:00,25.7,,2.4,78,,,25.2
5351,108,서울,2017-08-11 23:00,25.3,,3.0,74,,,24.4
5352,108,서울,2017-08-12 00:00,24.9,,2.8,71,,,23.8
5353,108,서울,2017-08-12 01:00,24.7,,2.5,67,,,23.3
5354,108,서울,2017-08-12 02:00,24.3,,2.3,69,,,22.9
5355,108,서울,2017-08-12 03:00,24.0,,2.1,71,,,23.4
5356,108,서울,2017-08-12 04:00,23.8,,2.6,68,,,22.5
5357,108,서울,2017-08-12 05:00,23.5,,2.3,71,,,22.1
5358,108,서울,2017-08-12 06:00,23.2,,2.1,71,0.0,,21.9
5359,108,서울,2017-08-12 07:00,23.4,,2.2,72,0.3,,22.6
5360,108,서울,2017-08-12 08:00,25.4,,2.7,63,0.9,,25.9
5361,108,서울,2017-08-12 09:00,27.2,,2.7,60,1.0,,32.2
