지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),적설(cm),지면온도(°C)
108,서울,2013-03-03 13:00,2.7,,4.5,26,1,,10.1
108,서울,2013-03-03 14:00,3.1,,3.5,30,1,,12.8
108,서울,2013-03-03 15:00,4.2,,5.2,29,1,,13.3
108,서울,2013-03-03 16:00,4.3,,4,30,1,,11.2
108,서울,2013-03-03 17:00,3.5,,4.4,40,1,,5.7
108,서울,2013-03-03 18:00,2.5,,3.3,39,.9,,2.6
108,서울,2013-03-03 19:00,1.3,,3.3,50,0,,.3
108,서울,2013-03-03 20:00,1,,3.5,51,,,0
108,서울,2013-03-03 21:00,.6,,1.9,60,,,-.2
108,서울,2013-03-03 22:00,.6,,1.2,61,,,-.3
108,서울,2013-03-03 23:00,.3,,1.9,65,,,-.4
108,서울,2013-03-04 00:00,.3,,1.7,67,,,-.4
108,서울,2013-03-04 01:00,.3,,1.9,67,,,-.5
108,서울,2013-03-04 02:00,-.3,,.7,72,,,-.5
108,서울,2013-03-04 03:00,-.6,,2,73,,,-.2
108,서울,2013-03-04 04:00,-.2,,1.6,71,,,-.1
108,서울,2013-03-04 05:00,.2,,2,69,,,-.1
108,서울,2013-03-04 06:00,.2,,1.9,69,,,.1
108,서울,2013-03-04 07:00,.4,,3,68,,,0
108,서울,2013-03-04 08:00,.6,,2.7,66,0,,.1
108,서울,2013-03-04 09:00,1.3,,2,64,0,,.3
108,서울,2013-03-04 10:00,2.4,,1,60,0,,1
108,서울,2013-03-04 11:00,3.4,,2.8,65,0,,1.2
108,서울,2013-03-04 12:00,4.3,,2.7,62,0,,4
108,서울,2013-03-04 13:00,6.3,,4,52,.9,,11.8
108,서울,2013-03-04 14:00,6.7,,3.4,42,1,,13.2
108,서울,2013-03-04 15:00,7.7,,4.8,31,1,,14.4
108,서울,2013-03-04 16:00,8.1,,3.4,31,1,,13.5
108,서울,2013-03-04 17:00,7.5,,6.9,29,1,,6.9
108,서울,2013-03-04 18:00,6.3,,4.8,46,.9,,4.9
108,서울,2013-03-04 19:00,4.8,,3.1,56,0,,2.2
108,서울,2013-03-04 20:00,3.9,,.7,64,,,.9
108,서울,2013-03-04 21:00,3.5,,1.6,65,,,-.1
108,서울,2013-03-04 22:00,3.3,,4.1,54,,,-.1
108,서울,2013-03-04 23:00,2.5,,2.7,56,,,-.4
108,서울,2013-03-05 00:00,1.7,,2.6,59,,,-.5
108,서울,2013-03-05 01:00,1,,3.1,61,,,-.6
108,서울,2013-03-05 02:00,.7,,1.4,64,,,-.8
108,서울,2013-03-05 03:00,.2,,2,66,,,-1
108,서울,2013-03-05 04:00,-.2,,2.8,67,,,-1
108,서울,2013-03-05 05:00,-.4,,1.2,67,,,-1.2
108,서울,2013-03-05 06:00,-.4,,1,66,,,-1.3
108,서울,2013-03-05 07:00,-.6,,2.1,68,0,,-1.5
108,서울,2013-03-05 08:00,.1,,1.2,60,.5,,-.6
108,서울,2013-03-05 09:00,1.8,,.8,53,1,,1.5
108,서울,2013-03-05 10:00,3.5,,2.1,49,1,,3
108,서울,2013-03-05 11:00,5.1,,3.1,39,1,,8.7
108,서울,2013-03-05 12:00,6.5,,3.4,36,1,,16.6
108,서울,2013-03-05 13:00,7.5,,4,33,1,,17.7
108,서울,2013-03-05 14:00,8.4,,5,32,1,,19.7
108,서울,2013-03-05 15:00,8.5,,4.7,29,1,,19.6
108,서울,2013-03-05 16:00,8.5,,6,30,1,,16.8
108,서울,2013-03-05 17:00,8.1,,5.2,27,1,,9.1
108,서울,2013-03-05 18:00,7.2,,3.6,34,1,,5.7
108,서울,2013-03-05 19:00,5.1,,3.8,41,.2,,2.7
108,서울,2013-03-05 20:00,4,,3.8,54,,,1.5
108,서울,2013-03-05 21:00,3.2,,3.5,60,,,.6
108,서울,2013-03-05 22:00,2.9,,2.1,66,,,0
108,서울,2013-03-05 23:00,2.6,,1.9,66,,,-.2
108,서울,2013-03-06 00:00,2.8,,2.6,70,,,-.3
108,서울,2013-03-06 01:00,2.3,,.3,73,,,-.5
108,서울,2013-03-06 02:00,1.9,,1.1,77,,,-.3
108,서울,2013-03-06 03:00,1.4,,2.2,79,,,-.6
108,서울,2013-03-06 04:00,1.2,,3.4,73,,,-.4
108,서울,2013-03-06 05:00,1,,3.2,73,,,-.6
108,서울,2013-03-06 06:00,1.1,,2.2,68,,,-.7
108,서울,2013-03-06 07:00,1.6,,3.1,62,0,,-.5
108,서울,2013-03-06 08:00,2,,2.4,58,0,,.1
108,서울,2013-03-06 09:00,3.3,,3,49,0,,1.3
108,서울,2013-03-06 10:00,5.2,,2.7,39,.9,,4.8
108,서울,2013-03-06 11:00,7.2,,2.6,31,1,,11.6
108,서울,2013-03-06 12:00,9.1,,2.9,28,1,,16.3
108,서울,2013-03-06 13:00,11.3,,1.5,25,1,,19
108,서울,2013-03-06 14:00,13,,2,26,1,,20.6
108,서울,2013-03-06 15:00,13.8,,1.6,25,1,,19.9
108,서울,2013-03-06 16:00,14,,1.9,26,1,,17
108,서울,2013-03-06 17:00,13.8,,2.7,27,0,,13.1
108,서울,2013-03-06 18:00,13.3,,1.6,27,0,,9.1
108,서울,2013-03-06 19:00,12.9,,1.6,28,0,,6.7
108,서울,2013-03-06 20:00,11.2,,2.6,35,,,5.8
108,서울,2013-03-06 21:00,10.8,,1.9,32,,,4.8
108,서울,2013-03-06 22:00,10.5,,2.6,33,,,4.6
108,서울,2013-03-06 23:00,10.1,,2.5,35,,,4.5
108,서울,2013-03-07 00:00,10,,1.6,37,,,4.7
108,서울,2013-03-07 01:00,10.5,,.9,33,,,4.6
108,서울,2013-03-07 02:00,10.8,,2.1,36,,,5.1
108,서울,2013-03-07 03:00,11,,3,44,,,5.8
108,서울,2013-03-07 04:00,11.4,,2.7,40,,,6.4
108,서울,2013-03-07 05:00,10.9,,6.8,48,,,6.6
108,서울,2013-03-07 06:00,9.4,.4,4.4,64,,,6.2
108,서울,2013-03-07 07:00,9.1,,4.4,71,0,,6.5
108,서울,2013-03-07 08:00,9.2,,4.9,74,0,,7
108,서울,2013-03-07 09:00,9.2,.1,5.3,76,0,,7.5
108,서울,2013-03-07 10:00,9.2,,4.7,78,0,,8.2
108,서울,2013-03-07 11:00,9.1,,4.3,79,0,,8.2
108,서울,2013-03-07 12:00,8.8,,5,81,0,,9.5
108,서울,2013-03-07 13:00,8.6,,4.7,80,0,,11
108,서울,2013-03-07 14:00,8.6,,4.7,76,0,,11.5
108,서울,2013-03-07 15:00,8.5,,2.8,74,0,,13.4
108,서울,2013-03-07 16:00,9.5,,3.9,69,.8,,15.9
108,서울,2013-03-07 17:00,9,,3.7,70,1,,11.2
108,서울,2013-03-07 18:00,7.7,,2.7,76,.4,,7.4
108,서울,2013-03-07 19:00,6.5,,2,81,0,,4.9
108,서울,2013-03-07 20:00,5.2,,2.6,88,,,5.6
108,서울,2013-03-07 21:00,5.2,,2.8,89,,,5.6
108,서울,2013-03-07 22:00,5.4,,3.1,88,,,5.5
108,서울,2013-03-07 23:00,4.6,,4.2,88,,,5.1
108,서울,2013-03-08 00:00,4.3,,3.6,89,,,4.9
108,서울,2013-03-08 01:00,4.2,,1.4,89,,,4.7
108,서울,2013-03-08 02:00,4.5,,1.8,85,,,4.3
108,서울,2013-03-08 03:00,4.4,,1.3,85,,,3.6
108,서울,2013-03-08 04:00,3.9,,1.7,85,,,2.5
108,서울,2013-03-08 05:00,4.1,,1.5,83,,,2.5
108,서울,2013-03-08 06:00,4.2,,2.5,82,,,2.6
108,서울,2013-03-08 07:00,4.4,,2.8,79,0,,2.4
108,서울,2013-03-08 08:00,4.9,,2.7,76,0,,3.5
108,서울,2013-03-08 09:00,6.2,,2.5,68,0,,6.8
108,서울,2013-03-08 10:00,8,,2.4,54,0,,9.5
108,서울,2013-03-08 11:00,9.7,,4.1,49,.3,,14.4
108,서울,2013-03-08 12:00,10.5,,4.7,52,.8,,16.1
108,서울,2013-03-08 13:00,11.6,,5.4,53,.5,,20.3
108,서울,2013-03-08 14:00,12.9,,4.2,50,1,,23.3
108,서울,2013-03-08 15:00,13.6,,4.6,51,1,,22.6
108,서울,2013-03-08 16:00,13.6,,3.5,50,1,,19.4
108,서울,2013-03-08 17:00,13.3,,3.6,48,1,,14.2
108,서울,2013-03-08 18:00,12.4,,2.6,50,.5,,10.3
108,서울,2013-03-08 19:00,11.4,,1.6,53,0,,7.8
108,서울,2013-03-08 20:00,10.6,,2.5,62,,,6.7
108,서울,2013-03-08 21:00,9.6,,1.3,68,,,5.4
108,서울,2013-03-08 22:00,8.9,,2.5,70,,,5
108,서울,2013-03-08 23:00,8.1,,.7,74,,,3.5
108,서울,2013-03-09 00:00,7.4,,1.8,72,,,3.5
108,서울,2013-03-09 01:00,7.7,,2.1,72,,,2.9
108,서울,2013-03-09 02:00,6.7,,3.3,77,,,2.7
108,서울,2013-03-09 03:00,7.1,,2.1,71,,,2.7
108,서울,2013-03-09 04:00,6.8,,1.7,72,,,2.2
108,서울,2013-03-09 05:00,6.3,,3.1,71,,,2.1
108,서울,2013-03-09 06:00,6.5,,3.2,67,,,2.1
108,서울,2013-03-09 07:00,6.9,,3.6,66,0,,2.1
108,서울,2013-03-09 08:00,8,,3.6,61,.3,,4.2
108,서울,2013-03-09 09:00,10.4,,3.6,53,1,,9.6
108,서울,2013-03-09 10:00,12.5,,3,43,1,,15.1
108,서울,2013-03-09 11:00,15,,2.2,34,1,,20.8
108,서울,2013-03-09 12:00,17.5,,2.1,27,1,,25.6
108,서울,2013-03-09 13:00,20.4,,1.2,19,1,,26.9
108,서울,2013-03-09 14:00,22.1,,6.5,19,1,,27.2
108,서울,2013-03-09 15:00,23.3,,6.5,24,1,,26.2
108,서울,2013-03-09 16:00,22.8,,7.4,25,1,,23.7
108,서울,2013-03-09 17:00,21.6,,5.7,29,1,,19.1
108,서울,2013-03-09 18:00,19.4,,5.3,35,.1,,15.3
108,서울,2013-03-09 19:00,17.9,,5.1,41,0,,13.2
108,서울,2013-03-09 20:00,16.5,,6.6,46,,,12.2
108,서울,2013-03-09 21:00,13.1,,7.8,58,,,11.2
108,서울,2013-03-09 22:00,10.3,,6.4,70,,,9.2
108,서울,2013-03-09 23:00,9.2,,5.7,74,,,8.7
108,서울,2013-03-10 00:00,8,,6.5,55,,,7.8
108,서울,2013-03-10 01:00,5.4,,5.5,40,,,4.9
108,서울,2013-03-10 02:00,3.3,,6.6,41,,,3
108,서울,2013-03-10 03:00,2.4,,4.3,41,,,1.7
108,서울,2013-03-10 04:00,1.3,,4.7,39,,,.2
108,서울,2013-03-10 05:00,.1,,3.9,35,,,-.5
108,서울,2013-03-10 06:00,-.8,,3.5,37,,,-1
108,서울,2013-03-10 07:00,-1.3,,7.2,35,0,,-1.2
108,서울,2013-03-10 08:00,-1.5,,4.8,34,.9,,-1
108,서울,2013-03-10 09:00,-1.2,,6.1,31,1,,1.6
108,서울,2013-03-10 10:00,-.3,,6.3,29,1,,5.5
108,서울,2013-03-10 11:00,1.4,,4.2,25,1,,13.1
108,서울,2013-03-10 12:00,2.4,,4.7,22,1,,18
108,서울,2013-03-10 13:00,3.3,,4.7,23,1,,18.2
108,서울,2013-03-10 14:00,4.2,,4.7,21,1,,20
108,서울,2013-03-10 15:00,4.6,,5.2,21,1,,19.5
108,서울,2013-03-10 16:00,5.6,,4.7,20,1,,16.5
108,서울,2013-03-10 17:00,4.4,,4.6,21,1,,7.6
108,서울,2013-03-10 18:00,3.4,,5.7,26,1,,3.7
108,서울,2013-03-10 19:00,1.8,,5,32,.3,,1
108,서울,2013-03-10 20:00,.7,,5.5,36,,,-.1
108,서울,2013-03-10 21:00,-.1,,5,39,,,-.6
108,서울,2013-03-10 22:00,-.8,,5.9,42,,,-.8
108,서울,2013-03-10 23:00,-1.1,,5.5,42,,,-1.1
108,서울,2013-03-11 00:00,-1.2,,3.5,43,,,-1.9
108,서울,2013-03-11 01:00,-1.4,,3,44,,,-2.2
108,서울,2013-03-11 02:00,-1.7,,1.7,43,,,-2.8
108,서울,2013-03-11 03:00,-1.8,,1.3,41,,,-2.9
108,서울,2013-03-11 04:00,-1.9,,1.2,39,,,-3.1
108,서울,2013-03-11 05:00,-2,,.7,41,,,-3.4
108,서울,2013-03-11 06:00,-2.3,,.3,45,,,-3.6
108,서울,2013-03-11 07:00,-2.5,,1.3,47,0,,-3.5
108,서울,2013-03-11 08:00,-1.2,,3.2,41,.9,,-2
108,서울,2013-03-11 09:00,1.5,,2.7,34,1,,2.3
108,서울,2013-03-11 10:00,3.5,,3,29,1,,6.1
108,서울,2013-03-11 11:00,5.2,,2.5,26,1,,11.9
108,서울,2013-03-11 12:00,6.4,,2.6,20,1,,19.5
108,서울,2013-03-11 13:00,8.1,,2.4,18,1,,21.5
108,서울,2013-03-11 14:00,9.8,,1.6,15,1,,24.3
108,서울,2013-03-11 15:00,11,,2.8,13,1,,24.3
108,서울,2013-03-11 16:00,11.1,,1.5,13,1,,20.9
108,서울,2013-03-11 17:00,11.5,,3.1,15,1,,12.5
108,서울,2013-03-11 18:00,10,,3.5,17,1,,7.8
108,서울,2013-03-11 19:00,7.6,,3.1,35,.3,,4.7
108,서울,2013-03-11 20:00,6.2,,2.1,42,,,2.9
108,서울,2013-03-11 21:00,5.3,,2.4,46,,,1.8
108,서울,2013-03-11 22:00,4.8,,1.6,48,,,.7
108,서울,2013-03-11 23:00,4.4,,2.8,50,,,.4
108,서울,2013-03-12 00:00,3.8,,1.2,51,,,-.5
108,서울,2013-03-12 01:00,3,,0,57,,,-.6
108,서울,2013-03-12 02:00,3,,.4,57,,,-.5
108,서울,2013-03-12 03:00,2.3,,1.2,57,,,-.7
108,서울,2013-03-12 04:00,1.8,,2.4,59,,,-.7
108,서울,2013-03-12 05:00,1.8,,3,57,,,-.7
108,서울,2013-03-12 06:00,1.8,,2.6,56,,,-.9
108,서울,2013-03-12 07:00,1.7,,2.7,56,0,,-.9
108,서울,2013-03-12 08:00,3,,3,50,0,,.2
108,서울,2013-03-12 09:00,5.2,,2.2,48,.9,,3.8
108,서울,2013-03-12 10:00,6.5,,2.6,48,.5,,7.1
108,서울,2013-03-12 11:00,8.8,,1.7,45,.2,,14.1
108,서울,2013-03-12 12:00,11,,1.2,47,1,,20.5
108,서울,2013-03-12 13:00,10.9,,4.1,55,.4,,13.5
108,서울,2013-03-12 14:00,10.8,,2.6,60,0,,10.6
108,서울,2013-03-12 15:00,10.7,0,2.6,61,0,,9.8
108,서울,2013-03-12 16:00,10.4,,4.3,65,0,,9.6
108,서울,2013-03-12 17:00,10.4,,2.6,68,0,,9.2
108,서울,2013-03-12 18:00,10.2,0,2.3,69,0,,8.4
108,서울,2013-03-12 19:00,10.2,,2.1,64,0,,7.9
108,서울,2013-03-12 20:00,10.2,,1.1,60,,,7.5
108,서울,2013-03-12 21:00,10.2,0,.9,60,,,7.3
108,서울,2013-03-12 22:00,9.3,,2.1,75,,,7.2
108,서울,2013-03-12 23:00,9.4,,3,73,,,7.2
108,서울,2013-03-13 00:00,8.4,3.5,1.3,85,,,7.1
108,서울,2013-03-13 01:00,8,,1.1,90,,,7.1
108,서울,2013-03-13 02:00,7.9,,2.9,92,,,7.3
108,서울,2013-03-13 03:00,7.7,7,1.4,92,,,7.2
108,서울,2013-03-13 04:00,7.7,,2.4,92,,,7.2
108,서울,2013-03-13 05:00,7.4,,1.5,91,,,6.9
108,서울,2013-03-13 06:00,6.3,4.5,4.5,88,,,6
108,서울,2013-03-13 07:00,4.8,,3.4,88,0,,5.2
108,서울,2013-03-13 08:00,4.2,,4.8,83,0,,5.3
108,서울,2013-03-13 09:00,4,0,5,82,0,,5.3
108,서울,2013-03-13 10:00,4.3,,2.8,78,0,,6.3
108,서울,2013-03-13 11:00,5.6,,3.6,73,.2,,8.4
108,서울,2013-03-13 12:00,7.1,,5,67,.5,,14.1
108,서울,2013-03-13 13:00,7.4,,3,63,.6,,12.5
108,서울,2013-03-13 14:00,7.3,,4.2,61,.2,,14.4
108,서울,2013-03-13 15:00,7.6,,5.4,55,1,,15.6
108,서울,2013-03-13 16:00,7.3,,5.5,49,.9,,15.4
108,서울,2013-03-13 17:00,6.6,,5.4,44,1,,9
108,서울,2013-03-13 18:00,4.9,,6.3,38,1,,4.7
108,서울,2013-03-13 19:00,3.2,,2.8,39,.3,,2
108,서울,2013-03-13 20:00,2.2,,4,44,,,.7
108,서울,2013-03-13 21:00,1.9,,4.1,45,,,.1
108,서울,2013-03-13 22:00,2,,3.8,44,,,.7
108,서울,2013-03-13 23:00,2.2,,2.2,43,,,1.5
108,서울,2013-03-14 00:00,2.4,,1.2,49,,,1.2
108,서울,2013-03-14 01:00,2.5,,4.7,56,,,1.3
108,서울,2013-03-14 02:00,1.9,,3.5,58,,,.4
108,서울,2013-03-14 03:00,1.6,,3,59,,,.4
108,서울,2013-03-14 04:00,1.4,,3.2,60,,,0
108,서울,2013-03-14 05:00,1.3,,3.1,59,,,0
108,서울,2013-03-14 06:00,1.1,,2.4,60,,,-.3
108,서울,2013-03-14 07:00,.9,,2.7,59,0,,-.6
108,서울,2013-03-14 08:00,1.4,,3,57,.2,,.3
108,서울,2013-03-14 09:00,2.8,,2,52,.6,,3.9
108,서울,2013-03-14 10:00,4.3,,1.6,47,.4,,10
108,서울,2013-03-14 11:00,5.4,,.8,45,1,,12.5
108,서울,2013-03-14 12:00,6.3,,2.2,42,.8,,13.8
108,서울,2013-03-14 13:00,7.9,,3,34,1,,19.9
108,서울,2013-03-14 14:00,8.8,,3.1,32,1,,21.3
108,서울,2013-03-14 15:00,9.2,,3.6,29,1,,20.6
108,서울,2013-03-14 16:00,8.7,,3.8,37,1,,17.1
108,서울,2013-03-14 17:00,8.5,,3.8,39,1,,11.5
108,서울,2013-03-14 18:00,7,,4.9,40,1,,7.5
108,서울,2013-03-14 19:00,5.3,,4.7,34,.3,,4.6
108,서울,2013-03-14 20:00,4.4,,2.8,33,,,2.8
108,서울,2013-03-14 21:00,2.9,,2.8,58,,,1.6
108,서울,2013-03-14 22:00,2.2,,3.1,62,,,.7
108,서울,2013-03-14 23:00,1.9,,2.7,57,,,.1
108,서울,2013-03-15 00:00,1.7,,.8,51,,,0
108,서울,2013-03-15 01:00,1.4,,1.1,51,,,-.3
108,서울,2013-03-15 02:00,.8,,.9,55,,,-.6
108,서울,2013-03-15 03:00,.8,,.6,57,,,-1.1
108,서울,2013-03-15 04:00,.5,,.4,59,,,-1.6
108,서울,2013-03-15 05:00,.4,,.9,62,,,-1.8
108,서울,2013-03-15 06:00,.2,,2.2,68,,,-1.9
108,서울,2013-03-15 07:00,.1,,2,75,0,,-1.7
108,서울,2013-03-15 08:00,1.1,,1.8,68,.8,,-.1
108,서울,2013-03-15 09:00,2.6,,2.2,63,1,,1.7
108,서울,2013-03-15 10:00,4.2,,2.8,49,1,,8.3
108,서울,2013-03-15 11:00,6.5,,2.2,33,1,,14.6
108,서울,2013-03-15 12:00,7.8,,3.2,32,1,,19.5
108,서울,2013-03-15 13:00,9,,3.9,32,1,,20.7
108,서울,2013-03-15 14:00,9,,3.3,37,1,,20.6
108,서울,2013-03-15 15:00,9.8,,3.2,32,1,,20.6
108,서울,2013-03-15 16:00,10.1,,3.4,31,1,,18.3
108,서울,2013-03-15 17:00,9,,5.3,34,1,,11.8
108,서울,2013-03-15 18:00,7.6,,3.6,34,.9,,8.1
108,서울,2013-03-15 19:00,6.2,,3.9,38,0,,4.9
108,서울,2013-03-15 20:00,5.1,,2.8,40,,,3.4
108,서울,2013-03-15 21:00,4.5,,2.2,29,,,2.1
108,서울,2013-03-15 22:00,4.2,,2.3,32,,,1.5
108,서울,2013-03-15 23:00,3.7,,2.2,33,,,.8
108,서울,2013-03-16 00:00,3.3,,2.5,32,,,.2
108,서울,2013-03-16 01:00,2.8,,1.2,44,,,-.5
108,서울,2013-03-16 02:00,2.6,,1.5,41,,,-.1
108,서울,2013-03-16 03:00,2.3,,1.9,52,,,-.1
108,서울,2013-03-16 04:00,2.2,,1.7,55,,,-.2
108,서울,2013-03-16 05:00,2,,1.3,53,,,0
108,서울,2013-03-16 06:00,1.7,,2.2,57,,,-.3
108,서울,2013-03-16 07:00,1.6,,1.3,49,0,,-.5
108,서울,2013-03-16 08:00,2.5,,1,49,.5,,.2
108,서울,2013-03-16 09:00,4.5,,1,50,1,,5.2
108,서울,2013-03-16 10:00,5.5,,2.6,56,1,,10.5
108,서울,2013-03-16 11:00,6.3,,3.2,52,1,,13
108,서울,2013-03-16 12:00,8.2,,2.3,43,1,,18.3
108,서울,2013-03-16 13:00,9.8,,2.8,35,1,,19.2
108,서울,2013-03-16 14:00,11.4,,3.2,37,1,,23
108,서울,2013-03-16 15:00,12.1,,3.6,32,1,,22.9
108,서울,2013-03-16 16:00,12.3,,4.2,32,1,,20
108,서울,2013-03-16 17:00,11.9,,4.4,35,1,,13.6
108,서울,2013-03-16 18:00,10.7,,4.1,52,1,,9.6
108,서울,2013-03-16 19:00,8.2,,4.2,64,.3,,6.7
108,서울,2013-03-16 20:00,6.9,,2.8,66,,,5.1
108,서울,2013-03-16 21:00,6.5,,2.5,66,,,3.9
108,서울,2013-03-16 22:00,6,,1.1,71,,,2.9
108,서울,2013-03-16 23:00,5.2,,.7,75,,,1.9
108,서울,2013-03-17 00:00,4.7,,1.8,77,,,1.5
108,서울,2013-03-17 01:00,4.7,,1.3,77,,,1
108,서울,2013-03-17 02:00,4.5,,.3,78,,,.7
108,서울,2013-03-17 03:00,4.1,,1.6,80,,,.4
108,서울,2013-03-17 04:00,3.6,,1.5,82,,,.3
108,서울,2013-03-17 05:00,3.5,,1.7,81,,,.5
108,서울,2013-03-17 06:00,3.7,,2.7,80,,,1.6
108,서울,2013-03-17 07:00,3.8,,2.6,78,0,,1
108,서울,2013-03-17 08:00,4.9,,2.4,72,.1,,3.5
108,서울,2013-03-17 09:00,6.7,,2.5,62,1,,8.6
108,서울,2013-03-17 10:00,9.3,,1.9,46,1,,13.6
108,서울,2013-03-17 11:00,10.6,,1.3,42,.9,,15
108,서울,2013-03-17 12:00,12.6,,1.3,34,1,,22.1
108,서울,2013-03-17 13:00,13.9,,2.8,28,1,,23.4
108,서울,2013-03-17 14:00,14.7,,6.2,12,1,,23.7
108,서울,2013-03-17 15:00,15,,4.6,14,1,,21.4
108,서울,2013-03-17 16:00,13.4,,5.3,26,.2,,15.6
108,서울,2013-03-17 17:00,11.9,,4.3,30,0,,12.5
108,서울,2013-03-17 18:00,11.2,,3.6,29,0,,9.9
108,서울,2013-03-17 19:00,10.1,,3.6,32,0,,8.6
108,서울,2013-03-17 20:00,8.8,,3.9,51,,,7.3
108,서울,2013-03-17 21:00,7.1,1.5,.3,74,,,6.8
108,서울,2013-03-17 22:00,6.3,,3.8,87,,,6.3
108,서울,2013-03-17 23:00,5.8,,4.3,86,,,5.9
108,서울,2013-03-18 00:00,5.5,6,5.6,87,,,5.6
108,서울,2013-03-18 01:00,5.5,,3.9,89,,,5.6
108,서울,2013-03-18 02:00,5.8,,2,87,,,5.9
108,서울,2013-03-18 03:00,5.8,.5,1.9,87,,,5.8
108,서울,2013-03-18 04:00,5.8,,2.2,86,,,5.7
108,서울,2013-03-18 05:00,5.8,,.4,85,,,5.5
108,서울,2013-03-18 06:00,5.6,,.9,87,,,4.4
108,서울,2013-03-18 07:00,5.5,,.5,89,0,,3.7
108,서울,2013-03-18 08:00,5.8,,.8,86,.2,,5.5
108,서울,2013-03-18 09:00,7.4,,2.5,81,1,,11
108,서울,2013-03-18 10:00,9,,2,69,1,,15.7
108,서울,2013-03-18 11:00,10.9,,3,59,1,,19.5
108,서울,2013-03-18 12:00,12,,3.7,46,1,,23.5
108,서울,2013-03-18 13:00,13.5,,3,50,1,,23.9
108,서울,2013-03-18 14:00,13.2,,5.3,44,1,,23.9
108,서울,2013-03-18 15:00,13,,5.6,46,1,,22.8
108,서울,2013-03-18 16:00,11.9,,4.9,49,1,,18.8
108,서울,2013-03-18 17:00,11.4,,4.9,58,.8,,15.1
108,서울,2013-03-18 18:00,9.9,,5.5,69,.3,,11.6
108,서울,2013-03-18 19:00,5.3,,6.7,86,0,,8.2
108,서울,2013-03-18 20:00,5.8,,4.1,82,,,7.8
108,서울,2013-03-18 21:00,5.9,.5,4.5,86,,,7
108,서울,2013-03-18 22:00,6,,4.4,87,,,6.9
108,서울,2013-03-18 23:00,6.1,,5.7,84,,,6.6
108,서울,2013-03-19 00:00,6.4,0,3.5,82,,,6.6
108,서울,2013-03-19 01:00,5.7,,3.9,82,,,6
108,서울,2013-03-19 02:00,5.5,,1.9,81,,,5.6
108,서울,2013-03-19 03:00,5.3,,2.6,81,,,4.5
108,서울,2013-03-19 04:00,5.5,,1.4,79,,,5.5
108,서울,2013-03-19 05:00,5.6,,3.2,78,,,4.5
108,서울,2013-03-19 06:00,5.7,,2.3,79,,,5.1
108,서울,2013-03-19 07:00,5.9,,2.4,78,0,,5.6
108,서울,2013-03-19 08:00,5.8,,3.4,80,0,,5.9
108,서울,2013-03-19 09:00,5.8,,2.3,80,0,,8.3
108,서울,2013-03-19 10:00,6.9,,3.6,71,.4,,12.5
108,서울,2013-03-19 11:00,8.5,,2.5,60,1,,17.1
108,서울,2013-03-19 12:00,10.4,,2.4,49,1,,22.3
108,서울,2013-03-19 13:00,10.1,,3,47,.8,,16.4
108,서울,2013-03-19 14:00,9.7,,1.7,49,0,,13.3
108,서울,2013-03-19 15:00,10.1,,1.5,46,0,,12.8
108,서울,2013-03-19 16:00,10.2,,1.7,46,0,,11.9
108,서울,2013-03-19 17:00,10.3,,2.4,46,0,,11.8
108,서울,2013-03-19 18:00,9.1,,3.1,61,0,,9.3
108,서울,2013-03-19 19:00,9.2,,2.7,60,0,,8.7
108,서울,2013-03-19 20:00,9.2,,2.2,54,,,8.4
108,서울,2013-03-19 21:00,9,,2.6,50,,,8.1
108,서울,2013-03-19 22:00,9,,1.3,48,,,7.8
108,서울,2013-03-19 23:00,8.8,,1.4,44,,,7.5
108,서울,2013-03-20 00:00,8.5,,1.8,43,,,7.3
108,서울,2013-03-20 01:00,8,,2.7,46,,,7
108,서울,2013-03-20 02:00,7.9,,1.1,47,,,6.9
108,서울,2013-03-20 03:00,7.6,,2.7,49,,,6.8
108,서울,2013-03-20 04:00,7.3,,2.8,53,,,6.5
108,서울,2013-03-20 05:00,6.8,,1.8,56,,,6.3
108,서울,2013-03-20 06:00,6.2,,4.1,62,,,5.8
108,서울,2013-03-20 07:00,4.7,,2.6,82,0,,5.2
108,서울,2013-03-20 08:00,4.3,,4.4,75,0,,4.9
108,서울,2013-03-20 09:00,3.8,0,3.9,72,0,,5.4
108,서울,2013-03-20 10:00,2.2,,5,80,0,,3.9
108,서울,2013-03-20 11:00,2.2,,5,79,0,,6.7
108,서울,2013-03-20 12:00,3.7,.1,2,76,.2,,15.5
108,서울,2013-03-20 13:00,4.9,,6.4,64,1,,16.7
108,서울,2013-03-20 14:00,3.5,,5.8,62,.4,,10.7
108,서울,2013-03-20 15:00,4.8,,6.9,43,.6,,16.6
108,서울,2013-03-20 16:00,3.8,,7.9,25,1,,12.3
108,서울,2013-03-20 17:00,2.6,,7.1,20,1,,6.3
108,서울,2013-03-20 18:00,.4,,6.6,30,1,,1.9
108,서울,2013-03-20 19:00,-.6,,4.7,34,.4,,.1
108,서울,2013-03-20 20:00,-1.3,,5,39,,,-.4
108,서울,2013-03-20 21:00,-1.8,,4.2,42,,,-1.1
108,서울,2013-03-20 22:00,-2.1,,4,41,,,-1.9
108,서울,2013-03-20 23:00,-2.1,,5,39,,,-2.3
108,서울,2013-03-21 00:00,-2.5,,3.2,41,,,-2.9
108,서울,2013-03-21 01:00,-2.9,,1.3,44,,,-3.6
